70.125,18.9375,7.0125
84.96875,10.21875,8.496875
85,58.15625,8.5
75.625,2.46875,7.5625
58.59375,7.25,5.859375
105.9032258,42.93548387,10.59032258
102.4516129,7.741935484,10.24516129
84.80645161,45.80645161,8.480645161
89.41935484,46.87096774,8.941935484
62.5483871,0.64516129,6.25483871
50.12903226,21.74193548,5.012903226
27.67741935,0,2.767741935
59.25806452,3.935483871,5.925806452
48.77419355,9.258064516,4.877419355
46.03225806,40.93548387,4.603225806
72.90322581,37.09677419,7.290322581
74.38709677,24.87096774,7.438709677
67.90322581,-0.35483871,6.790322581
56.35483871,0.612903226,5.635483871
31.93548387,9.548387097,3.193548387
30.06451613,2.774193548,3.006451613
28.58064516,10.35483871,2.858064516
30,63.61290323,3
26.83870968,6.741935484,2.683870968
27.41935484,55.09677419,2.741935484
38.32258065,94.61290323,3.832258065
37.90322581,15.22580645,3.790322581
42.03225806,2.774193548,4.203225806
0.870967742,-0.096774194,0.087096774
4.225806452,0.483870968,0.422580645
23.51612903,7.483870968,2.351612903
59.41935484,50.48387097,5.941935484
49.25806452,-0.032258065,4.925806452
37.25806452,0,3.725806452
55.32258065,-0.161290323,5.532258065
67.90322581,11.51612903,6.790322581
74.09677419,59.80645161,7.409677419
74,94.67741935,7.4
67.32258065,39.93548387,6.732258065
57.41935484,22.06451613,5.741935484
47.03225806,5.64516129,4.703225806
53.83870968,26.51612903,5.383870968
55.87096774,24.25806452,5.587096774
49.96774194,27.35483871,4.996774194
53.41935484,58.83870968,5.341935484
95.29032258,11.70967742,9.529032258
59.48387097,2.096774194,5.948387097
57.03225806,0.419354839,5.703225806
61.29032258,6.64516129,6.129032258
73.19354839,4.548387097,7.319354839
81.41935484,37.12903226,8.141935484
66.87096774,24.87096774,6.687096774
61.29032258,5.967741935,6.129032258
72.96774194,-0.032258065,7.296774194
79.35483871,0,7.935483871
86.41935484,12.74193548,8.641935484
67.25806452,0.258064516,6.725806452
51.77419355,27.67741935,5.177419355
53.5483871,11.77419355,5.35483871
53.93548387,17.87096774,5.393548387
57.58064516,0.838709677,5.758064516
53.25806452,5.548387097,5.325806452
52.83870968,-0.129032258,5.283870968
51.87096774,-0.032258065,5.187096774
68.87096774,0,6.887096774
78.4516129,0.193548387,7.84516129
89.83870968,0,8.983870968
110.2903226,0,11.02903226
92.67741935,-0.032258065,9.267741935
83.80645161,0,8.380645161
79.67741935,0,7.967741935
75.09677419,0,7.509677419
65.93548387,0,6.593548387
93.03225806,5.129032258,9.303225806
99.32258065,0.483870968,9.932258065
96.32258065,0.064516129,9.632258065
90.67741935,36.5483871,9.067741935
105.6129032,0.096774194,10.56129032
128.7741935,0,12.87741935
78.16129032,137.6774194,7.816129032
65,13.87096774,6.5
52.25806452,21.58064516,5.225806452
51.25806452,5.838709677,5.125806452
49.5483871,-0.032258065,4.95483871
48.67741935,5.870967742,4.867741935
77.80645161,5.483870968,7.780645161
96.90322581,-0.064516129,9.690322581
112.3225806,0,11.23225806
124.0967742,0,12.40967742
129.0322581,0,12.90322581
121.9677419,0,12.19677419
121.483871,0,12.1483871
136.2580645,1.322580645,13.62580645
120.8387097,1.096774194,12.08387097
116.2258065,-0.129032258,11.62258065
132.0322581,12.12903226,13.20322581
153.6451613,95.29032258,15.36451613
89.90322581,46.48387097,8.990322581
96.74193548,1.935483871,9.674193548
110.3870968,-0.032258065,11.03870968
100.2580645,0.161290323,10.02580645
92.35483871,-0.225806452,9.235483871
99.74193548,1.516129032,9.974193548
84.83870968,14.83870968,8.483870968
66.38709677,-0.35483871,6.638709677
80.16129032,0,8.016129032
107.8064516,15.51612903,10.78064516
82.35483871,3.612903226,8.235483871
105.8064516,2.612903226,10.58064516
148.1290323,-0.064516129,14.81290323
120.1935484,20.77419355,12.01935484
126.0322581,3,12.60322581
130.8387097,12.06451613,13.08387097
137.5483871,47.58064516,13.75483871
160.0967742,16.58064516,16.00967742
136.3225806,6.774193548,13.63225806
120.7741935,34.70967742,12.07741935
128.7419355,0.741935484,12.87419355
131.516129,26,13.1516129
128.3225806,14.25806452,12.83225806
120,21.25806452,12
96.09677419,0.032258065,9.609677419
83.80645161,0,8.380645161
84.29032258,0,8.429032258
128.2580645,0,12.82580645
141.8387097,23.12903226,14.18387097
125.1290323,28.93548387,12.51290323
119.2903226,127.483871,11.92903226
122.0322581,70.64516129,12.20322581
114.516129,56.41935484,11.4516129
107.2580645,96.25806452,10.72580645
106.1612903,67.16129032,10.61612903
101.9354839,22.4516129,10.19354839
95.64516129,16.61290323,9.564516129
96.22580645,0,9.622580645
115.9032258,0,11.59032258
133.6451613,0,13.36451613
158.0645161,0,15.80645161
180.2580645,0,18.02580645
198.0967742,47.80645161,19.80967742
182.1612903,15.64516129,18.21612903
181.0645161,20.90322581,18.10645161
156.5483871,8.806451613,15.65483871
153.2580645,7.35483871,15.32580645
156.6129032,0,15.66129032
162.5483871,116.1612903,16.25483871
153.9677419,133.0322581,15.39677419
127.4516129,91.70967742,12.74516129
110.8064516,10.25806452,11.08064516
125.6451613,0,12.56451613
132.5483871,0,13.25483871
130.9354839,0,13.09354839
141.0322581,0,14.10322581
154.9354839,7.935483871,15.49354839
151,101.5483871,15.1
127.1935484,66.77419355,12.71935484
163.4516129,0,16.34516129
202.6774194,2.096774194,20.26774194
195.6774194,21.67741935,19.56774194
212.3548387,39.4516129,21.23548387
198.6129032,48.12903226,19.86129032
169.9354839,5.677419355,16.99354839
167.3225806,0,16.73225806
168.5483871,0,16.85483871
156,-0.193548387,15.6
151.5806452,0,15.15806452
